req_id,source_ref,requirement,task_ids,test_ids,evidence_paths,status
REQ-01444,SRC-02A:L000965,"Within VEA-G3, conform to immutable authoritative section ""34. RED-TEAM CHECKLIST"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02A-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01445,SRC-02A:L001003,"Within VEA-G3, conform to immutable authoritative section ""35. MINIMUM EVIDENCE RECORD"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02A-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01446,SRC-02A:L001033,"Within VEA-G3, conform to immutable authoritative section ""36. CURRENT STATUS SNAPSHOT"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02A-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01447,SRC-02A:L001077,"Within VEA-G3, conform to immutable authoritative section ""37. FINAL EXECUTION PRINCIPLE"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02A-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01448,SRC-02A:L001128,"Within VEA-G3, conform to immutable authoritative section ""38. RECONCILIATION UPDATE (Governance Reconciliation Gate, current session)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02A-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01449,SRC-02A:L001143,"Within VEA-G3, conform to immutable authoritative section ""38.1 Discrepancies (SSOT-recorded vs. directly verified)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02A-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01450,SRC-02A:L001237,"Within VEA-G3, conform to immutable authoritative section ""38.2 Reconciled current state (supersedes Section 36's snapshot for reporting purposes; Section 36 itself is left unmodified as historical record)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02A-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01451,SRC-02B:L000001,"Within VEA-G3, conform to immutable authoritative section ""PROTOCOL_LOCK.md"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01452,SRC-02B:L000007,"Within VEA-G3, conform to immutable authoritative section ""Freeze status (Class-A scope)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01453,SRC-02B:L000017,"Within VEA-G3, conform to immutable authoritative section ""Class A — execution identity (REQUIRED, all filled)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01454,SRC-02B:L000040,"Within VEA-G3, conform to immutable authoritative section ""Class B — research / analysis plan"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01455,SRC-02B:L000045,"Within VEA-G3, conform to immutable authoritative section ""--- LOCKED (Human Decision, this session) ---"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01456,SRC-02B:L000050,"Within VEA-G3, conform to immutable authoritative section ""the already-implemented analysis_primary.py mechanism exactly; now formally"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01457,SRC-02B:L000051,"Within VEA-G3, conform to immutable authoritative section ""ratified at the governance level, not merely ""implemented."""" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01458,SRC-02B:L000054,"Within VEA-G3, conform to immutable authoritative section ""n_seeds below, which remains UNDECIDED: ""fixed-N"" fixes the STOPPING"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01459,SRC-02B:L000055,"Within VEA-G3, conform to immutable authoritative section ""POLICY, not the actual sample size N itself)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01460,SRC-02B:L000066,"Within VEA-G3, conform to immutable authoritative section ""candidate not reaching terminated=True is excluded; no criterion beyond"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01461,SRC-02B:L000067,"Within VEA-G3, conform to immutable authoritative section ""this structural minimum (see canonical/Source-Task-Definition.md audit)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01462,SRC-02B:L000069,"Within VEA-G3, conform to immutable authoritative section ""RE-LOCKED (D-03, this session) -- SHA256 of src/veag3_dk/runner.py"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01463,SRC-02B:L000070,"Within VEA-G3, conform to immutable authoritative section ""(8091 bytes). Mechanical value, zero scientific judgment. Previous"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01464,SRC-02B:L000071,"Within VEA-G3, conform to immutable authoritative section ""value (fa8a3f5f83f51cdffed6c1f6a8bd558b4d12f5514718a0546c2537aaeeabed5b,"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01465,SRC-02B:L000072,"Within VEA-G3, conform to immutable authoritative section ""7287 bytes) had gone stale after runner.py was edited (the"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01466,SRC-02B:L000073,"Within VEA-G3, conform to immutable authoritative section ""parse_failure_threshold fix plus its explanatory comments) without a"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01467,SRC-02B:L000074,"Within VEA-G3, conform to immutable authoritative section ""matching re-lock -- discovered and independently re-verified across"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01468,SRC-02B:L000075,"Within VEA-G3, conform to immutable authoritative section ""multiple audit turns this session before this re-lock was performed."" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01469,SRC-02B:L000076,"Within VEA-G3, conform to immutable authoritative section ""Any future edit to runner.py invalidates this hash; re-lock required"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01470,SRC-02B:L000077,"Within VEA-G3, conform to immutable authoritative section ""before execution if runner.py changes again."" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01471,SRC-02B:L000087,"Within VEA-G3, conform to immutable authoritative section ""analysis_primary.py's existing, tested computation exactly."" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01472,SRC-02B:L000089,"Within VEA-G3, conform to immutable authoritative section ""H1 framing (SPEC.md Section 4)."" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01473,SRC-02B:L000091,"Within VEA-G3, conform to immutable authoritative section ""this session. NOTE: locking this value exposed a real bug in"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01474,SRC-02B:L000092,"Within VEA-G3, conform to immutable authoritative section ""runner.py's loop (the threshold check ran unconditionally after every"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01475,SRC-02B:L000093,"Within VEA-G3, conform to immutable authoritative section ""parse, so threshold=0 broke the episode to U after the first"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01476,SRC-02B:L000094,"Within VEA-G3, conform to immutable authoritative section ""iteration even on a successful parse -- 0 is simultaneously the"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01477,SRC-02B:L000095,"Within VEA-G3, conform to immutable authoritative section """"no failures yet"" and ""at threshold"" state under the old,"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01478,SRC-02B:L000096,"Within VEA-G3, conform to immutable authoritative section ""unconditional check). Fixed this session (src/veag3_dk/runner.py):"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01479,SRC-02B:L000097,"Within VEA-G3, conform to immutable authoritative section ""the threshold check now only applies on the failure path, so"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01480,SRC-02B:L000098,"Within VEA-G3, conform to immutable authoritative section ""threshold=0 correctly means ""the first parse FAILURE ends the"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01481,SRC-02B:L000099,"Within VEA-G3, conform to immutable authoritative section ""episode,"" never ""any parse ends it."" Regression tests added"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01482,SRC-02B:L000100,"Within VEA-G3, conform to immutable authoritative section ""(tests/test_runner.py). This value is registered here only after the"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01483,SRC-02B:L000101,"Within VEA-G3, conform to immutable authoritative section ""fix was verified -- it was not locked against the pre-fix behavior."" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01484,SRC-02B:L000103,"Within VEA-G3, conform to immutable authoritative section ""--- STILL UNDECIDED (the one item confirmed NOT uniquely derivable) ---"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01485,SRC-02B:L000105,"Within VEA-G3, conform to immutable authoritative section ""ASSUMPTION (McNemar's total discordant-pair proportion, p01+p10) --"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01486,SRC-02B:L000106,"Within VEA-G3, conform to immutable authoritative section ""NOT an empirical observation, NOT estimated from any executed run"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01487,SRC-02B:L000107,"Within VEA-G3, conform to immutable authoritative section ""(Execution=NONE at lock time). Recorded here exactly as the human"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01488,SRC-02B:L000108,"Within VEA-G3, conform to immutable authoritative section ""stated it: a pre-fixed statistical design parameter, not evidence of"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01489,SRC-02B:L000109,"Within VEA-G3, conform to immutable authoritative section ""any VEA effect existing."" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01490,SRC-02B:L000111,"Within VEA-G3, conform to immutable authoritative section ""human using the standard McNemar sample-size formula from already-"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01491,SRC-02B:L000112,"Within VEA-G3, conform to immutable authoritative section ""locked {alpha=0.05, power=0.80, mde=0.10} plus the newly-locked"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01492,SRC-02B:L000113,"Within VEA-G3, conform to immutable authoritative section ""psi=0.25:"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01493,SRC-02B:L000114,"Within VEA-G3, conform to immutable authoritative section ""N = (z_alpha + z_beta)^2 * psi / tau^2"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01494,SRC-02B:L000115,"Within VEA-G3, conform to immutable authoritative section ""= (1.6449 + 0.8416)^2 * 0.25 / 0.10^2"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01495,SRC-02B:L000116,"Within VEA-G3, conform to immutable authoritative section ""= 154.57  -> ceil -> 155"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01496,SRC-02B:L000117,"Within VEA-G3, conform to immutable authoritative section ""Independently re-verified this session (direct computation, not"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01497,SRC-02B:L000118,"Within VEA-G3, conform to immutable authoritative section ""re-derivation of the formula) -- 155 is the correct ceiling of the"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01498,SRC-02B:L000119,"Within VEA-G3, conform to immutable authoritative section ""unrounded value for these exact locked inputs. This is a DESIGN"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01499,SRC-02B:L000120,"Within VEA-G3, conform to immutable authoritative section ""sample size (fixed a priori, per n_rule=fixed-N), not an observed"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01500,SRC-02B:L000121,"Within VEA-G3, conform to immutable authoritative section ""count. Do not conflate with source_task_pool's max_attempts=3"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01501,SRC-02B:L000122,"Within VEA-G3, conform to immutable authoritative section ""(source-candidate retries, not evaluation instance count)."" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01502,SRC-02B:L000127,"Within VEA-G3, conform to immutable authoritative section ""Source Agent Identity (Human Decision B, this session)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01503,SRC-02B:L000137,"Within VEA-G3, conform to immutable authoritative section ""this environment has exactly one locally-available model (verified live"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01504,SRC-02B:L000138,"Within VEA-G3, conform to immutable authoritative section ""this session via the Ollama API); no second model exists to satisfy a"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01505,SRC-02B:L000139,"Within VEA-G3, conform to immutable authoritative section ""fully-independent-model reading of Section 22."" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01506,SRC-02B:L000153,"Within VEA-G3, conform to immutable authoritative section ""this session -- explicitly IDENTICAL to the Evaluation Agent's already-"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01507,SRC-02B:L000154,"Within VEA-G3, conform to immutable authoritative section ""locked system_prompt (same file, same hash). Human Decision's own"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01508,SRC-02B:L000155,"Within VEA-G3, conform to immutable authoritative section ""stated rationale: ""The Source Agent must differ only through the"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01509,SRC-02B:L000156,"Within VEA-G3, conform to immutable authoritative section ""explicitly defined experience-transfer artifact/input. No hidden"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01510,SRC-02B:L000157,"Within VEA-G3, conform to immutable authoritative section ""prompt-level treatment difference is permitted."""" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01511,SRC-02B:L000159,"Within VEA-G3, conform to immutable authoritative section ""LOCKED -- identical to Class-A's value (same file)."" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01512,SRC-02B:L000164,"Within VEA-G3, conform to immutable authoritative section ""Class C — RQ3-only (DEFERRED_FIRST_RUN, out of first-Freeze minimum by design)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01513,SRC-02B:L000173,"Within VEA-G3, conform to immutable authoritative section ""Execution Budget — `max_local_steps` (Human Decision, this session)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01514,SRC-02B:L000190,"Within VEA-G3, conform to immutable authoritative section ""Thinking Control (Human Decision, this session — Option C)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01515,SRC-02B:L000257,"Within VEA-G3, conform to immutable authoritative section ""Execution Authorization (Human Decision, this session)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01516,SRC-02B:L000279,"Within VEA-G3, conform to immutable authoritative section ""LLM Runtime Identity (Human Decision — VEA-G3-AMEND-001, this session)"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01517,SRC-02B:L000311,"Within VEA-G3, conform to immutable authoritative section ""How this file changes"" exactly; changes require an authorized new protocol/version and must not be inferred from later outcomes.",T-110,tests/test_requirements_check.py|EXTERNAL:VEA-G3-frozen-validation,control/corpus_sections/SRC-02B-part-01.csv,FROZEN_REQUIREMENT_TRACE_BOUND
REQ-01518,SRC-03:P000001,"Retain section ""Artifact Intervention under Competing Information Pathways"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
REQ-01519,SRC-03:P000004,"Retain section ""Abstract"" as reference-only evidence; it MUST NOT authorize or silently modify a frozen experiment.",T-040,tests/test_requirements_check.py,control/corpus_sections/SRC-03-part-01.csv,REFERENCE_ONLY
