req_id,source_ref,quote_ref,normalized_requirement,type,scope,verifiable,notes
REQ-01269,SRC-01:P011955,4af46a9e3c9cb25043d67cf6c79393c93996248dbbcdc5f91312326d31b6dfaa,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1188. EFFECTIVE COMPUTE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1188. EFFECTIVE COMPUTE; disposition=KEEP_GOVERNANCE
REQ-01270,SRC-01:P011959,0ff4d1e7dedeee532097036cfa83115c46d33593b6d841e759d8ff1014da2df8,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1189. QUANTUM COMPARISON GUARD"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1189. QUANTUM COMPARISON GUARD; disposition=KEEP_GOVERNANCE
REQ-01271,SRC-01:P011972,fff60ab44e03cfe09e74903d9dc2c3528d360b889080317fbce0fff188c1193a,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1190. QUANTUM SUPREMACY CLAIM RULE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1190. QUANTUM SUPREMACY CLAIM RULE; disposition=KEEP_GOVERNANCE
REQ-01272,SRC-01:P011982,004ddf60f6e0cb68eee40245abc70e06c0dc63d96248e956954fe9a983bdeb66,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1191. SPECIALIZED ACCELERATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1191. SPECIALIZED ACCELERATION; disposition=KEEP_GOVERNANCE
REQ-01273,SRC-01:P012000,da1951aa81406261630a9bbfc68c03fe36c0ca2e851cc4da4d649f5c7291d3c9,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1192. COMPUTATION REDUCTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1192. COMPUTATION REDUCTION; disposition=KEEP_GOVERNANCE
REQ-01274,SRC-01:P012009,9a8e4375c8d69815f0bcfb416ab69f947759a8fbd5fe57e6e4eda403d83f853e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1193. INCREMENTAL COMPUTATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1193. INCREMENTAL COMPUTATION; disposition=KEEP_GOVERNANCE
REQ-01275,SRC-01:P012017,5495ce06d8cef6e50a9729b07ce8a1f6ead56402247b4186016eaf0173a00759,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1194. CACHING GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1194. CACHING GOVERNANCE; disposition=KEEP_GOVERNANCE
REQ-01276,SRC-01:P012027,0f8783a376aeac7055f5c5565f1a350dd49a49680bc42b12442e01fa75143538,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1195. PARALLEL EXECUTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",PROCESS_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1195. PARALLEL EXECUTION; disposition=KEEP_GOVERNANCE
REQ-01277,SRC-01:P012036,23e876a097cc391820281ab0c7e51600379cbd47ab67bb2fc22f10b724f0745c,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1196. WORK STEALING / QUEUE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1196. WORK STEALING / QUEUE; disposition=KEEP_GOVERNANCE
REQ-01278,SRC-01:P012045,86509536caf14ac7dcf3b82bc63d78392417a6233dc7bdf9d741b70499ca4e03,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1197. RETRY POLICY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CAPABILITY_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1197. RETRY POLICY; disposition=KEEP_GOVERNANCE
REQ-01279,SRC-01:P012052,0395fae8b89e3ac3c6a975c173e4e237dd65c1dac26cf535ccf2b99e8a509600,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1198. DEAD-LETTER QUEUE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1198. DEAD-LETTER QUEUE; disposition=KEEP_GOVERNANCE
REQ-01280,SRC-01:P012057,6b9337148488390cd42c711b30574f54af24660cddaec5342a5be78078bee985,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1199. RESOURCE-AWARE SCHEDULING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1199. RESOURCE-AWARE SCHEDULING; disposition=KEEP_GOVERNANCE
REQ-01281,SRC-01:P012067,43ad0a0acd95d6efe251ea56e3a09ea2441e19552eeecadc73213455d60cfc9d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1200. STORAGE GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1200. STORAGE GOVERNANCE; disposition=KEEP_GOVERNANCE
REQ-01282,SRC-01:P012071,55effe1011de74da218d0db407b9417c587bd585fe41b792e23700e96f9134ec,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1201. STORAGE BUDGET"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1201. STORAGE BUDGET; disposition=KEEP_GOVERNANCE
REQ-01283,SRC-01:P012082,e4a315e1fee4838f923eb50d60601df54fe77729691150052632e56200c2be24,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1202. AUTOMATED STORAGE GC"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1202. AUTOMATED STORAGE GC; disposition=KEEP_GOVERNANCE
REQ-01284,SRC-01:P012089,52a6b313d59b0238c60c8d9680ffafa954aa4b6a49b3be507211907412474180,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1203. STORAGE WATERMARK"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1203. STORAGE WATERMARK; disposition=KEEP_GOVERNANCE
REQ-01285,SRC-01:P012096,fef83f0e247b3f333e36f5d1b65f364fe4ea74a0d8c6a900b6ac9bee97c9307f,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1204. CODESPACES DEPENDENCY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1204. CODESPACES DEPENDENCY; disposition=KEEP_GOVERNANCE
REQ-01286,SRC-01:P012107,9f80c60cd68bc0f7d53b7f79f6da546c19569ef0471718336e7213526ad80a3e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1205. ENVIRONMENT MIGRATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1205. ENVIRONMENT MIGRATION; disposition=KEEP_GOVERNANCE
REQ-01287,SRC-01:P012119,2280bcc8b18cafd6a5e17e1baeeb00719f1eb880dbe584fa902d2f20801cfe51,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1206. DISASTER RECOVERY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",STATE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1206. DISASTER RECOVERY; disposition=KEEP_GOVERNANCE
REQ-01288,SRC-01:P012128,d39990d455d4d0f2c1b4d373de5a065c48d5044f93516c8d6a1dac27fc1d362e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1207. BACKUP STRATEGY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1207. BACKUP STRATEGY; disposition=KEEP_GOVERNANCE
REQ-01289,SRC-01:P012134,ed80981b1c82ed2941ba1512284b362c83b8233ae043949a150539eea76409ab,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1208. BACKUP VERIFICATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1208. BACKUP VERIFICATION; disposition=KEEP_GOVERNANCE
REQ-01290,SRC-01:P012143,aca0ad747c4e2dacb636756895f23adcdf7a073d716f42686cdc0a5309590248,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1209. RESEARCH BUS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1209. RESEARCH BUS; disposition=KEEP_GOVERNANCE
REQ-01291,SRC-01:P012152,58361be09b068217957b682e32ec67fa4e58e536c0bd6b5ab89461598482a298,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1210. EVENT SOURCING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1210. EVENT SOURCING; disposition=KEEP_GOVERNANCE
REQ-01292,SRC-01:P012165,432cc8e4462d87fdbae2ca015873eece98cf05167cb42b8224d449ee3dbda473,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1211. EVENT IMMUTABILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1211. EVENT IMMUTABILITY; disposition=KEEP_GOVERNANCE
REQ-01293,SRC-01:P012168,0268daf85e5e373e379d4158f24fc27c8b023bb051cf67479b9cd9b66f995b7c,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1212. OBSERVABILITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1212. OBSERVABILITY; disposition=KEEP_GOVERNANCE
REQ-01294,SRC-01:P012177,957ce016e773c456227c33b4d7257b7c305b9b39fb21fbd262ddb1cd53cf3654,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1213. HEALTH CHECK"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1213. HEALTH CHECK; disposition=KEEP_GOVERNANCE
REQ-01295,SRC-01:P012184,25952f64b4ae2793c2a08500319e1cce56ba081fd9365432d76c4f2aca9b4113,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1214. SELF-DIAGNOSTICS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1214. SELF-DIAGNOSTICS; disposition=KEEP_GOVERNANCE
REQ-01296,SRC-01:P012193,73f85b962ed5e04d964463086c4c9edcc336cd32f1a18ed39639136d6bcf1b8d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1215. SELF-REPAIR"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1215. SELF-REPAIR; disposition=KEEP_GOVERNANCE
REQ-01297,SRC-01:P012204,af2aa82256242c53287dce460b80bd0c7d1d9c73d49b03a2d968f8e847b4d1ae,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1216. SELF-REPAIR SAFETY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1216. SELF-REPAIR SAFETY; disposition=KEEP_GOVERNANCE
REQ-01298,SRC-01:P012210,003d65237417f40ef6ca4266842218d147392ad914a64766b03a20f3a29138ea,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1217. SELF-IMPROVEMENT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1217. SELF-IMPROVEMENT; disposition=KEEP_GOVERNANCE
REQ-01299,SRC-01:P012219,ba7d329a8ea28e0c9df79c2f4d1368c03e5c115f0ae01b6d96a365f838b12be0,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1218. SELF-MODIFICATION ≠ SELF-AUTHORIZATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1218. SELF-MODIFICATION ≠ SELF-AUTHORIZATION; disposition=KEEP_GOVERNANCE
REQ-01300,SRC-01:P012223,c1958d57b8c4f4bd1fe44b3402efe801e658484e3df3600a331983d853ac02f2,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1219. CAPABILITY ACQUISITION LOOP"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CAPABILITY_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1219. CAPABILITY ACQUISITION LOOP; disposition=KEEP_GOVERNANCE
REQ-01301,SRC-01:P012243,406f78b304219356fb543287947a47cafec3d049b63bcca1e0111abd0b16ec55,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1220. OSS ACQUISITION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1220. OSS ACQUISITION; disposition=KEEP_GOVERNANCE
REQ-01302,SRC-01:P012254,b44b162ad31a338beb7d846adf9b5202ca8400c73cca4a508d8f1bb44afdb2fe,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1221. OSS LICENSE GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1221. OSS LICENSE GOVERNANCE; disposition=KEEP_GOVERNANCE
REQ-01303,SRC-01:P012258,3f04f34b9524512b450286206d194bd45ce3032e02cdae0ca969f4e3886e6f6b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1222. SUPPLY CHAIN SECURITY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",SECURITY_CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1222. SUPPLY CHAIN SECURITY; disposition=KEEP_GOVERNANCE
REQ-01304,SRC-01:P012266,80b1386c9fd260ce1f20c9e1817f314f8320b304ccf2e90913f0a41f342c1d8a,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1223. DEPENDENCY LOCK"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1223. DEPENDENCY LOCK; disposition=KEEP_GOVERNANCE
REQ-01305,SRC-01:P012268,af98f2d323d09703cfa8238856155a268f57d0d697a5a72315b6a5bd67e57905,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1224. VULNERABILITY SCANNING"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1224. VULNERABILITY SCANNING; disposition=KEEP_GOVERNANCE
REQ-01306,SRC-01:P012272,28b6704e708fe0245aac8c5e6b1df840a25964410af421fb8142bd3b8bd8f3da,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1225. MINIMAL DEPENDENCY PRINCIPLE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1225. MINIMAL DEPENDENCY PRINCIPLE; disposition=KEEP_GOVERNANCE
REQ-01307,SRC-01:P012277,b9da0c1b0b50cb4ba12d98ca9ea3d7b10098edfb984cc6a479769c7b37c21c65,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1226. COMPLEXITY BUDGET"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1226. COMPLEXITY BUDGET; disposition=KEEP_GOVERNANCE
REQ-01308,SRC-01:P012286,c4e149aced49a93ba37af0c11fc5890d9ffa0ccc09b0c4d653622a0935716289,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1227. ARCHITECTURAL FITNESS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1227. ARCHITECTURAL FITNESS; disposition=KEEP_GOVERNANCE
REQ-01309,SRC-01:P012293,484092433e796bbfb4b9bb40e95c46ec37ce04d5ca94124faba3b922bd07c611,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1228. LAYER VIOLATION DETECTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1228. LAYER VIOLATION DETECTION; disposition=KEEP_GOVERNANCE
REQ-01310,SRC-01:P012298,195b503f9682b400ce0c2bbd3194002bcc128d0ddca9883e78edfa2b2a19ce82,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1229. ZERO TRUST AGENT ARCHITECTURE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1229. ZERO TRUST AGENT ARCHITECTURE; disposition=KEEP_GOVERNANCE
REQ-01311,SRC-01:P012303,497fd0611744511142b81a9815c2f2eec7ba48db8b55e2277284b3ad15cf30dd,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1230. LEAST PRIVILEGE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1230. LEAST PRIVILEGE; disposition=KEEP_GOVERNANCE
REQ-01312,SRC-01:P012307,ea1e3334db5b943a8c6e7e21e50b57bc152331ec4313b50a389cdc07a7a4359a,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1231. SECRET ISOLATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",SECURITY_CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1231. SECRET ISOLATION; disposition=KEEP_GOVERNANCE
REQ-01313,SRC-01:P012315,d8a185605808df1e3dfdd59110ec6057249e00f974af6a533bb0edd52dbe9ad0,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1232. SECRET REDACTION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",SECURITY_CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1232. SECRET REDACTION; disposition=KEEP_GOVERNANCE
REQ-01314,SRC-01:P012323,de03a23365288238d68ae9768fd2ef0b0d68efa312aff96fe00ef6783db79b2e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1233. SECRET LEAK TEST"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",SECURITY_CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1233. SECRET LEAK TEST; disposition=KEEP_GOVERNANCE
REQ-01315,SRC-01:P012331,e390daa3396ec65fa625516d1b86681277822543ac0439f45befe8ec13d4475f,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1234. NETWORK GOVERNANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1234. NETWORK GOVERNANCE; disposition=KEEP_GOVERNANCE
REQ-01316,SRC-01:P012338,de547f1cde22ebf40432f6d1fb6a85137a29df7ee88e127bac2dc2cf562cab92,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1235. EXTERNAL SIDE EFFECTS"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1235. EXTERNAL SIDE EFFECTS; disposition=KEEP_GOVERNANCE
REQ-01317,SRC-01:P012347,815068186e4b3c057751a6dbe8a65235c5415bd4526cfe892dd0fcfbbcff1476,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1236. PUBLICATION GATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1236. PUBLICATION GATE; disposition=KEEP_GOVERNANCE
REQ-01318,SRC-01:P012357,be032de2d07d2763f4205ae2a749856a8fe054fe40d30a1af65a4562b257d341,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1237. HUMAN-AT-THE-BOUNDARY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",AUTHORITY_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1237. HUMAN-AT-THE-BOUNDARY; disposition=KEEP_GOVERNANCE
REQ-01319,SRC-01:P012365,ecb13ac2f77e86a7039e2c951c6fbd3cbfb8b6b46d25a707405806c16d30c3e7,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1238. APPROVAL RECEIPT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",EVIDENCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1238. APPROVAL RECEIPT; disposition=KEEP_GOVERNANCE
REQ-01320,SRC-01:P012373,99c00babe88c14fa3d7604b2d27dd1f909f2dbd718e90de3ab4aba3c623a4ea1,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1239. APPROVAL SCOPE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1239. APPROVAL SCOPE; disposition=KEEP_GOVERNANCE
REQ-01321,SRC-01:P012381,1c01900a91eded54a2c0f20818d73ca502922f4b4ed4b356afc552a6c8883ca6,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1240. AUTONOMY ESCALATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1240. AUTONOMY ESCALATION; disposition=KEEP_GOVERNANCE
REQ-01322,SRC-01:P012389,b45fd0c6540c00043606d949c19977d8c2cbe94f80ce700245c77861cc25c694,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1241. SCIENTIFIC ESCALATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1241. SCIENTIFIC ESCALATION; disposition=KEEP_GOVERNANCE
REQ-01323,SRC-01:P012393,f3c4ab7bb43027c20ce61d6f7b81d3f966506a137c1c185abff67bd88cd18ca5,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1242. NOVELTY GATE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",CONSTRAINT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1242. NOVELTY GATE; disposition=KEEP_GOVERNANCE
REQ-01324,SRC-01:P012400,debc1ae2176fdf4bba56e90f96af6e9645fe012c209ebf00ee8c7cd7d9b23d9d,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1243. NOVELTY ≠ PERFORMANCE"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",RESOURCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1243. NOVELTY ≠ PERFORMANCE; disposition=KEEP_GOVERNANCE
REQ-01325,SRC-01:P012408,7094856a55b6ac3d9dd2c5254e225ca39f3fd4dd4747390af08aa76385467a7c,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1244. PRIOR ART MATRIX"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1244. PRIOR ART MATRIX; disposition=KEEP_GOVERNANCE
REQ-01326,SRC-01:P012417,3250a8aa1d2088710f115b9841fdec787f955c5f8cde031d177cd740f185bc4e,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1245. FALSIFIER REGISTRY"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1245. FALSIFIER REGISTRY; disposition=KEEP_GOVERNANCE
REQ-01327,SRC-01:P012421,1a8b15d6f0ec71a1a1f0021ffcba91f46579f4bf0629602ba1092038ef833b52,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1246. ADVERSARIAL RESEARCH LOOP"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1246. ADVERSARIAL RESEARCH LOOP; disposition=KEEP_GOVERNANCE
REQ-01328,SRC-01:P012433,048d18e4946150956b58c6205bd0de7e4dcf0fdbff02e43574b3677e2dd19f0b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1247. RED TEAM AGENT"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1247. RED TEAM AGENT; disposition=KEEP_GOVERNANCE
REQ-01329,SRC-01:P012438,ba1f753bbb9fa2586b295062e8609562a08a9b07b00dc627b9211212672691a2,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1248. BLIND EVALUATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1248. BLIND EVALUATION; disposition=KEEP_GOVERNANCE
REQ-01330,SRC-01:P012442,d3a7503e8102b8271be336bc41000b57a961ca7a7900d112dad213bd4214d88b,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1249. ANALYSIS PRE-REGISTRATION"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1249. ANALYSIS PRE-REGISTRATION; disposition=KEEP_GOVERNANCE
REQ-01331,SRC-01:P012451,c0deb511793d41f23d06dbb486567a806b184f878b19d7c854f45caae9964d35,"For the NEXORA control plane, preserve and enforce the normative semantics of section ""1250. POST-HOC ANALYSIS LABEL"" identified by its immutable section hash; lower-authority artifacts MUST NOT silently override it.",GOVERNANCE_REQUIREMENT,NEXORA,TRACEABLE_BY_SECTION_HASH,heading=1250. POST-HOC ANALYSIS LABEL; disposition=KEEP_GOVERNANCE
